Name;Id;TextStraDllId;New game sector;Rescaled X;Rescaled Y;Core/Rim;PictureId;EncyclopediaDescription
Takodana;239;12089;Outer Rim West;346;642;Rim;165;"Takodana (J-16, Outer Rim West, 2 hyperlanes)
Geology: Planet, Lakes, Plains, Seas, Temperate Forests
Species: Artiodac, Frigosian, Human, Kyuzo, Volpai
Economy: -
History: Takodana remains a popular hub for travelers, traders, and pirates from across the galaxy. The planet's strategic location and lush forests continued to attract a diverse mix of individuals, making it a thriving center for commerce and negotiation. Takodana's infamous watering hole, Maz Kanata's castle, persisted as a gathering spot for various factions and individuals seeking refuge or conducting business. Despite the ongoing conflict between the Empire and the Rebel Alliance, Takodana remained a neutral territory, enabling it to maintain a degree of stability and independence in the face of an uncertain galaxy.
Sources: Episode 7, Rebels, Battlefront 2
"
Bonadan;240;12096;Tingel Arm;821;144;Rim;16;"Bonadan (S-3, Tingel Arm, 5 hyperlanes)
Geology: Planet, Polluted, Eroded Wastes, Industrial Centers
Species: Duro, Human, Hiitian, Timbu, Tiss'shar
Economy: Consumer Goods, Food, Luxury, Tech, Industrial Goods, Minerals
History: Bonadan, a key hub of commerce and industry, experiences significant growth. The Corporate Sector Authority (CSA), the governing body, maintained strict control over the world's affairs, fostering a lucrative business environment. Numerous corporations were attracted to the thriving economy, resulting in advanced technological innovations and a boom in the droid manufacturing sector. Despite its prosperity, Bonadan faced challenges, including pollution and environmental degradation. To combat these issues, the CSA implemented measures aimed at reducing pollutants and protecting native ecosystems, promoting sustainability. This unique balance of economic growth and ecological preservation contributed to Bonadan's distinctive identity.
Sources: Atlas"
Cantonica;241;12097;Tingel Arm;801;152;Rim;23;"Cantonica (S-4, Tingel Arm, 2 hyperlanes)
Geology: Planet, Dry, Desert, Artificial ocean
Species: ...
Economy: -
History: Cantonica, known for its luxurious city Canto Bight, is experiencing a significant increase in activity. As a destination for the wealthy and influential, it thrived due to an influx of war profiteers and others seeking to escape the turmoil. The city's casinos, racetracks, and lavish resorts experienced unprecedented growth, catering to the elite clientele seeking to enjoy the high life. As a result, the economic disparity between the affluent visitors and the local population widened, leading to a surge in criminal activities and exploitation. The planet's fate remained intertwined with the ever-shifting balance of power in the galaxy.
Sources: Episode 8
"
Dellalt;242;12098;Tingel Arm;810;217;Rim;44;"Dellalt (T-6, Tingel Arm, 4 hyperlanes)
Geology: Planet, Humid, Lakes, Mountains, Plains
Species: Dellaltian (native), Human
Economy: -
History: Dellalt experiences a period of increased significance. Previously known for its vast archives, the planet became a strategic location for both the Rebel Alliance and the Galactic Empire. The Empire sought to exploit the planet's historical knowledge for their advantage, while the Rebels aimed to preserve it. In an effort to protect the planet's valuable resources, the Rebel Alliance established a hidden base on Dellalt. The Empire, upon discovering the Rebel presence, launched a series of attacks, causing widespread destruction to the planet's infrastructure and historical sites. Both factions engaged in fierce battles, with each side attempting to gain control of the valuable information stored on the planet. As the conflict escalated, the local population suffered from the ongoing war, and Dellalt became a symbol of the struggle between the two factions. The outcome of the conflict remains uncertain, leaving the fate of Dellalt and its inhabitants hanging in the balance.
Sources: Atlas
"
Florn;243;12099;Tingel Arm;810;179;Rim;63;"Florn (T-5, Tingel Arm, 4 hyperlanes)
Geology: Planet, Temperate, Jungles, Ocean
Species: Lamproid (native)
Economy: -
History: Florn experiences a period of relative stability and growth. As the wider galaxy became embroiled in conflict, Florn capitalized on its obscurity to focus on internal development and fortification. The local population worked diligently to strengthen their infrastructure and promote self-sufficiency. During this time, Florn became a haven for refugees and displaced individuals seeking sanctuary from the chaos of the galactic struggle. The inhabitants of Florn welcomed these newcomers, integrating them into their society and fostering a culture of unity and mutual support. This era of solidarity and resilience significantly impacted Florn's history, shaping it into a symbol of hope amidst adversity.
Sources: Atlas"
Lothal;244;12100;Tingel Arm;839;222;Rim;97;"Lothal (U-7, Tingel Arm, 2 hyperlanes)
Geology: Planet, Temperate, Mountains, Prairies, Rocks, Semi-arid Savannah, Marshes
Species: Loth-wolf (native), ...
Economy: Agricultural Equipment, Industrial Machinery, Raw Materials, Doonium, Food, Starfighters, Starship Components, Tech
History: Lothal undergoes a significant transformation. With the Empire's grip weakened, the local population began rebuilding their communities and infrastructure, which had been devastated during Imperial occupation. The planet's rich resources, which had been exploited by the Empire, started to be utilized for the benefit of the people of Lothal. Formerly oppressed groups found new opportunities to thrive, and the world became an important symbol of hope and resilience for those seeking freedom from tyranny. Throughout this period, Lothal continued to be a target for various factions, but its inhabitants remained steadfast in their pursuit of a brighter future.
Sources: Rebels
"
Mon Cala;245;12101;Tingel Arm;833;203;Rim;109;"Mon Cala (U-6, Tingel Arm, 4 hyperlanes)
Geology: Planet, Temperate, Ocean
Species: Mon Calamari (native), Quarren (native), Whaladon (native), Amphi-Hydrus (native)
Economy: Food, Medicine, Tech, Seafood, High Tech, Starships, Weapons
History: Mon Cala experiences a surge of hope and determination to fight the Empire. The Mon Calamari, the planet's primary inhabitants, had a history of tension with the Empire due to their desire for freedom and autonomy. Following the Death Star's demise, the Mon Calamari committed more resources to the Rebel Alliance, providing the rebellion with advanced starships, such as the Mon Calamari cruisers. These ships became an essential part of the Rebel fleet, making Mon Cala a key contributor to the Alliance's success. The planet's unwavering support and dedication to the cause strengthened the rebellion's resolve to challenge the Empire's dominance.
Sources: Clone Wars, Atlas
"
Pakuuni;246;12102;Tingel Arm;830;185;Rim;130;"Pakuuni (T-6, Tingel Arm, 4 hyperlanes)
Geology: Planet
Species: -
Economy: -
History: Pakuuni continues to exist as a haven for smugglers, pirates, and other criminals seeking refuge from the galaxy's major powers. Its remote location and inhospitable environment provided the perfect cover for those looking to avoid the Empire's reach. Despite the lawlessness, some inhabitants found a way to adapt to the harsh conditions and build makeshift communities. The Empire and Rebel Alliance occasionally conducted raids on Pakuuni to disrupt criminal activities and obtain valuable intelligence. However, Pakuuni remained largely untouched by galactic politics, its underworld thriving in the chaos that followed the Death Star's demise.
Sources: SWTOR"
Quermia;247;12103;Tingel Arm;790;179;Rim;137;"Quermia (S-5, Tingel Arm, 4 hyperlanes)
Geology: Planet, Temperate, Gardens, Oceans
Species: Quermian (native)
Economy: -
History: Quermia continues to remain relatively undisturbed by the galaxy's larger conflicts. Its reputation as a center for advanced learning and medical research persisted, with institutions on the planet dedicated to the development of innovative technologies and scientific breakthroughs. Although the Empire's influence was felt throughout the galaxy, Quermia managed to maintain a degree of autonomy, focusing on its academic and research pursuits. As the ongoing struggle between the Rebel Alliance and the Empire escalated, the planet's inhabitants were able to safeguard their knowledge and expertise, ensuring the continued progress of their society.
Sources: 
"
Raxus;248;12104;Tingel Arm;801;198;Rim;142;"Raxus (S-5, Tingel Arm, 4 hyperlanes)
Geology: Planet, Temperate, Forests, Hills, Oceans, Plains
Species: Varied
Economy: -
History: Raxus continues to be an influential world with a rich political history. Once the capital of the Confederacy of Independent Systems, Raxus was subjugated by the Empire, which established a significant military presence to maintain control. The planet's leadership was replaced with Imperial-aligned officials, and its population was subjected to strict surveillance and control measures. Despite the Empire's iron grip, dissent festered beneath the surface, and whispers of rebellion could be heard among the populace. The beautiful architecture and lush gardens of the capital city belied the tension and strife that persisted on Raxus during this time.
Sources: Clone Wars
"
